Oct 2023,780,Spud Mountain,0,0,46.2,0.0
Nov 2023,780,Spud Mountain,3,0,27.1,1.2
Dec 2023,780,Spud Mountain,29,12,20.1,3.4
Jan 2024,780,Spud Mountain,43,22,20.5,6.6
Feb 2024,780,Spud Mountain,55,36,28.8,11.3
Mar 2024,780,Spud Mountain,69,56,25.0,18.1
Apr 2024,780,Spud Mountain,71,64,19.6,23.5
Apr 2010,842,Vail Mountain,65,48,34.2,17.1
May 2010,842,Vail Mountain,74,64,20.1,24.9
Jun 2010,842,Vail Mountain,63,15,45.9,29.4
Jul 2010,842,Vail Mountain,,0,51.3,30.8
Aug 2010,842,Vail Mountain,,0,53.2,32.0
Sep 2010,842,Vail Mountain,,0,45.5,33.5
Oct 2010,842,Vail Mountain,,0,50.4,0.0
Nov 2010,842,Vail Mountain,91,7,29.1,3.6
Dec 2010,842,Vail Mountain,95,22,19.4,7.0
Jan 2011,842,Vail Mountain,104,40,-13.2,11.4
Feb 2011,842,Vail Mountain,105,45,1.6,15.5
Mar 2011,842,Vail Mountain,109,60,24.3,19.6
Apr 2011,842,Vail Mountain,102,70,34.0,24.9
May 2011,842,Vail Mountain,125,82,14.7,32.8
Jun 2011,842,Vail Mountain,234,52,48.2,37.8
Jul 2011,842,Vail Mountain,,0,41.5,38.8
Aug 2011,842,Vail Mountain,,0,51.4,39.8
Sep 2011,842,Vail Mountain,,0,52.3,40.5
Oct 2011,842,Vail Mountain,,0,47.1,0.0
Nov 2011,842,Vail Mountain,45,5,33.4,3.1
Dec 2011,842,Vail Mountain,61,14,28.8,4.9
Jan 2012,842,Vail Mountain,46,20,16.3,6.0
Feb 2012,842,Vail Mountain,56,33,18.5,9.0
Mar 2012,842,Vail Mountain,69,45,17.8,11.6
Apr 2012,842,Vail Mountain,25,13,43.7,12.6
May 2012,842,Vail Mountain,0,0,40.8,15.3
Jun 2012,842,Vail Mountain,0,0,48.7,16.7
Jul 2012,842,Vail Mountain,,0,57.9,16.7
Aug 2012,842,Vail Mountain,,0,51.1,19.7
Sep 2012,842,Vail Mountain,,0,49.5,21.2
Oct 2012,842,Vail Mountain,,0,44.6,0.0
Nov 2012,842,Vail Mountain,0,0,39.9,2.4
Dec 2012,842,Vail Mountain,16,3,32.7,3.3
Jan 2013,842,Vail Mountain,45,19,2.5,6.1
Feb 2013,842,Vail Mountain,47,31,18.3,8.0
Mar 2013,842,Vail Mountain,52,37,15.6,10.1
Apr 2013,842,Vail Mountain,52,37,35.2,13.1
May 2013,842,Vail Mountain,59,36,28.8,17.9
Jun 2013,842,Vail Mountain,0,0,34.9,20.5
Jul 2013,842,Vail Mountain,,0,51.6,20.6
Aug 2013,842,Vail Mountain,,0,56.3,24.4
Sep 2013,842,Vail Mountain,,0,50.5,25.5
Oct 2013,842,Vail Mountain,,0,44.1,0.0
Nov 2013,842,Vail Mountain,36,3,24.3,3.1
Dec 2013,842,Vail Mountain,64,15,21.9,5.2
Jan 2014,842,Vail Mountain,65,27,22.8,7.7
Feb 2014,842,Vail Mountain,95,60,11.5,12.0
Mar 2014,842,Vail Mountain,103,56,32.9,14.9
Apr 2014,842,Vail Mountain,99,60,26.8,19.1
May 2014,842,Vail Mountain,72,37,21.9,21.6
Jun 2014,842,Vail Mountain,0,0,48.0,24.0
Jul 2014,842,Vail Mountain,,0,50.0,24.4
Aug 2014,842,Vail Mountain,,0,48.4,26.4
Sep 2014,842,Vail Mountain,,0,43.3,29.0
Oct 2014,842,Vail Mountain,,0,32.5,0.0
Nov 2014,842,Vail Mountain,0,0,41.5,1.4
Dec 2014,842,Vail Mountain,54,17,25.7,5.3
Jan 2015,842,Vail Mountain,89,36,16.5,9.1
Feb 2015,842,Vail Mountain,74,36,17.6,10.4
Mar 2015,842,Vail Mountain,79,49,20.3,13.2
Apr 2015,842,Vail Mountain,55,30,42.1,14.8
May 2015,842,Vail Mountain,28,14,41.2,16.8
Jun 2015,842,Vail Mountain,0,0,47.3,21.9
Jul 2015,842,Vail Mountain,,0,54.5,23.0
Aug 2015,842,Vail Mountain,,0,53.2,26.5
Sep 2015,842,Vail Mountain,,0,48.7,28.1
Oct 2015,842,Vail Mountain,,0,50.2,0.0
Nov 2015,842,Vail Mountain,36,4,34.0,2.2
Dec 2015,842,Vail Mountain,79,23,6.8,5.4
Jan 2016,842,Vail Mountain,82,33,5.9,8.0
Feb 2016,842,Vail Mountain,78,45,22.8,11.2
Mar 2016,842,Vail Mountain,82,45,18.5,13.1
Apr 2016,842,Vail Mountain,87,60,13.6,17.0
May 2016,842,Vail Mountain,84,53,23.2,21.1
Jun 2016,842,Vail Mountain,6,2,41.9,23.1
Jul 2016,842,Vail Mountain,,0,47.1,24.1
Aug 2016,842,Vail Mountain,,0,49.5,26.6
Sep 2016,842,Vail Mountain,,0,50.4,29.0
Oct 2016,842,Vail Mountain,,0,42.1,0.0
Nov 2016,842,Vail Mountain,0,0,38.1,0.9
Dec 2016,842,Vail Mountain,27,10,8.8,2.7
Jan 2017,842,Vail Mountain,81,28,18.1,6.9
Feb 2017,842,Vail Mountain,112,47,28.8,11.6
Mar 2017,842,Vail Mountain,114,59,5.4,14.1
Apr 2017,842,Vail Mountain,80,37,26.1,15.0
May 2017,842,Vail Mountain,58,28,29.1,18.6
Jun 2017,842,Vail Mountain,0,0,44.2,21.6
Jul 2017,842,Vail Mountain,,0,46.6,21.6
Aug 2017,842,Vail Mountain,,0,52.3,22.7
Sep 2017,842,Vail Mountain,,0,46.6,23.3
Oct 2017,842,Vail Mountain,,0,34.7,0.0
Nov 2017,842,Vail Mountain,0,0,34.2,2.4
Dec 2017,842,Vail Mountain,21,6,31.3,3.5
Jan 2018,842,Vail Mountain,30,12,20.8,4.6
Feb 2018,842,Vail Mountain,44,25,28.8,6.9
Mar 2018,842,Vail Mountain,57,26,18.1,9.8
Apr 2018,842,Vail Mountain,55,36,38.8,12.1
May 2018,842,Vail Mountain,37,24,32.5,16.1
Jun 2018,842,Vail Mountain,0,0,51.4,17.5
Jul 2018,842,Vail Mountain,,0,44.8,18.2
Aug 2018,842,Vail Mountain,,0,55.2,19.4
Sep 2018,842,Vail Mountain,,0,45.7,21.0
Oct 2018,842,Vail Mountain,,0,51.4,0.0
Nov 2018,842,Vail Mountain,14,2,19.4,2.9
Dec 2018,842,Vail Mountain,82,23,18.5,7.1
Jan 2019,842,Vail Mountain,76,25,3.9,9.3
Feb 2019,842,Vail Mountain,81,42,21.4,12.3
Mar 2019,842,Vail Mountain,88,51,26.2,15.3
Apr 2019,842,Vail Mountain,91,58,20.3,20.5
May 2019,842,Vail Mountain,65,42,28.9,24.1
Jun 2019,842,Vail Mountain,100,26,42.1,29.9
Jul 2019,842,Vail Mountain,,0,48.2,32.0
Aug 2019,842,Vail Mountain,,0,52.9,33.0
Sep 2019,842,Vail Mountain,,0,54.0,34.1
Oct 2019,842,Vail Mountain,,0,50.0,0.0
Nov 2019,842,Vail Mountain,105,13,22.3,2.7
Dec 2019,842,Vail Mountain,73,21,9.0,4.6
Jan 2020,842,Vail Mountain,78,31,18.3,7.4
Feb 2020,842,Vail Mountain,80,42,22.8,10.4
Mar 2020,842,Vail Mountain,98,56,23.7,15.2
Apr 2020,842,Vail Mountain,84,54,34.0,17.8
May 2020,842,Vail Mountain,62,37,41.7,20.6
Jun 2020,842,Vail Mountain,0,0,48.2,21.3
Jul 2020,842,Vail Mountain,,0,41.5,22.2
Aug 2020,842,Vail Mountain,,0,53.2,23.4
Sep 2020,842,Vail Mountain,,0,37.9,24.5
Oct 2020,842,Vail Mountain,,0,44.8,0.0
Nov 2020,842,Vail Mountain,36,3,35.2,1.2
Dec 2020,842,Vail Mountain,55,13,24.1,3.5
Jan 2021,842,Vail Mountain,63,25,18.1,5.7
Feb 2021,842,Vail Mountain,57,33,28.2,7.2
Mar 2021,842,Vail Mountain,70,44,7.3,9.7
Apr 2021,842,Vail Mountain,65,43,23.9,12.6
May 2021,842,Vail Mountain,32,20,47.1,14.1
Jun 2021,842,Vail Mountain,0,0,40.6,16.0
Jul 2021,842,Vail Mountain,,0,46.4,17.8
Aug 2021,842,Vail Mountain,,0,50.0,19.1
Sep 2021,842,Vail Mountain,,0,58.3,21.3
Oct 2021,842,Vail Mountain,,0,38.1,0.0
Nov 2021,842,Vail Mountain,45,3,33.3,2.6
Dec 2021,842,Vail Mountain,45,10,31.1,4.8
Jan 2022,842,Vail Mountain,83,34,11.7,9.1
Feb 2022,842,Vail Mountain,79,37,18.7,11.6
Mar 2022,842,Vail Mountain,76,44,27.5,13.7
Apr 2022,842,Vail Mountain,69,46,27.1,16.8
May 2022,842,Vail Mountain,59,36,36.9,19.3
Jun 2022,842,Vail Mountain,2,1,37.2,21.4
Jul 2022,842,Vail Mountain,,0,42.6,22.4
Aug 2022,842,Vail Mountain,,0,53.1,23.3
Sep 2022,842,Vail Mountain,,0,52.5,26.7
Oct 2022,842,Vail Mountain,,0,34.7,0.0
Nov 2022,842,Vail Mountain,68,8,32.7,2.5
Dec 2022,842,Vail Mountain,70,18,23.7,5.1
Jan 2023,842,Vail Mountain,108,40,28.0,10.3
Feb 2023,842,Vail Mountain,101,50,7.7,13.7
Mar 2023,842,Vail Mountain,96,53,5.9,15.8
Apr 2023,842,Vail Mountain,96,66,19.0,19.4
May 2023,842,Vail Mountain,67,40,40.5,21.3
Jun 2023,842,Vail Mountain,0,0,40.1,23.1
Jul 2023,842,Vail Mountain,,0,42.6,24.7
Aug 2023,842,Vail Mountain,,0,48.9,25.3
Sep 2023,842,Vail Mountain,,0,55.9,28.9
Oct 2023,842,Vail Mountain,,0,43.0,0.0
Nov 2023,842,Vail Mountain,73,10,25.5,3.8
Dec 2023,842,Vail Mountain,48,12,20.3,5.4
Jan 2024,842,Vail Mountain,59,20,24.6,8.1
Feb 2024,842,Vail Mountain,90,40,28.2,12.0
Mar 2024,842,Vail Mountain,93,49,24.8,13.9
Apr 2024,842,Vail Mountain,89,56,23.4,18.5
